timestamp,segment,speed,distance_m,actual_eta_seconds,baseline_eta_seconds,xgb_eta_seconds,baseline_eta_error,xgb_eta_error
2026-02-21 19:22:00,VLR_020->VLR_021,23.0,578.723937221556,90.58287713033049,74.40736335705719,76.16873324797247,16.175513773273295,14.414143882358019
2026-02-21 19:23:00,VLR_020->VLR_021,27.0,578.723937221556,77.16319162954079,90.58287713033049,77.84118611174425,13.419685500789697,0.6779944822034594
2026-02-21 19:23:00,VLR_009->VLR_010,25.0,2548.2634963239693,366.9499434706516,366.9499434706516,372.2137067218127,0.0,5.263763251161095
2026-02-21 19:24:00,VLR_004->VLR_005,29.0,4762.42861097274,591.1980344655815,714.364291645911,600.232344586291,123.16625718032947,9.034310120709506
2026-02-21 19:24:00,VLR_002->VLR_030,23.0,6371.727359509493,997.3138475753989,882.2391728551605,936.9235694655277,115.07467472023836,60.39027810987113
2026-02-21 19:26:00,VLR_008->VLR_009,27.0,860.0313838510416,114.67085118013888,96.75353068324218,110.95716141172066,17.917320496896707,3.71368976841822
2026-02-21 19:26:00,VLR_021->VLR_022,33.0,1657.6263414122113,180.83196451769575,238.6981931633584,234.78211870522156,57.86622864566266,53.95015418752581
2026-02-21 19:29:00,VLR_005->VLR_006,25.0,23172.463843520196,3336.834793466908,2876.5817185059555,3058.3789049391207,460.25307496095274,278.45588852778747
2026-02-21 19:32:00,VLR_010->VLR_011,25.0,548.2308406345504,78.94524105137526,85.81004462106006,79.9678913506598,6.8648035696847955,1.0226502992845354
2026-02-21 19:32:00,VLR_004->VLR_005,31.0,4762.42861097274,553.0562257903828,591.1980344655815,620.6645188299262,38.14180867519872,67.60829303954347
2026-02-21 19:32:00,VLR_005->VLR_006,27.0,23172.463843520196,3089.661845802693,3336.834793466908,2911.947172307893,247.17294766421537,177.71467349479963
2026-02-21 19:32:00,VLR_002->VLR_030,23.0,6371.727359509493,997.3138475753989,997.3138475753989,946.4474490858386,0.0,50.86639848956031
2026-02-21 19:34:00,VLR_030->VLR_005,26.0,451.5027227307727,62.51576160887622,70.66999138394702,68.3353344540054,8.154229775070803,5.819572845129187
2026-02-21 19:35:00,VLR_003->VLR_004,26.0,5457.230291661927,755.6165019224208,727.6307055549237,672.8380451669486,27.985796367497073,82.77845675547212
2026-02-21 19:35:00,VLR_009->VLR_010,30.0,2548.2634963239693,305.7916195588763,366.9499434706516,366.5259381268683,61.15832391177531,60.734318567992034
2026-02-21 19:35:00,VLR_010->VLR_011,21.0,548.2308406345504,93.98242982306577,78.94524105137526,80.9774543901627,15.03718877169051,13.004975432903066
2026-02-21 19:36:00,VLR_009->VLR_010,26.0,2548.2634963239693,352.83648410639574,305.7916195588763,357.2812353795142,47.04486454751947,4.44475127311847
2026-02-21 19:37:00,VLR_010->VLR_011,21.0,548.2308406345504,93.98242982306577,93.98242982306577,80.96819310576798,0.0,13.014236717297791
2026-02-21 19:37:00,VLR_030->VLR_005,21.0,451.5027227307727,77.40046675384674,62.51576160887622,64.8146237223388,14.884705144970525,12.585843031507949
2026-02-21 19:39:00,VLR_011->VLR_012,28.0,615.6104288556737,79.14991228144376,76.42060496139398,88.63121781023234,2.7293073200497844,9.481305528788582
2026-02-21 19:39:00,VLR_030->VLR_005,26.0,451.5027227307727,62.51576160887622,77.40046675384674,66.31618412129485,14.884705144970525,3.800422512418635
2026-02-21 19:39:00,VLR_007->VLR_008,29.0,19504.329935217258,2421.2271643717977,3052.8516420340056,2799.5973126400613,631.6244776622079,378.3701482682636
2026-02-21 19:39:00,VLR_011->VLR_012,24.0,615.6104288556737,92.34156432835105,79.14991228144376,88.6175415661299,13.191652046907294,3.7240227622211535
2026-02-21 19:42:00,VLR_012->VLR_010,27.0,1044.8880302626767,139.31840403502355,125.3865636315212,154.87498709720379,13.931840403502349,15.556583062180238
2026-02-21 19:43:00,VLR_002->VLR_003,24.0,3893.3638654219217,584.0045798132883,519.1151820562562,532.5704009016163,64.88939775703204,51.43417891167201
2026-02-21 19:44:00,VLR_021->VLR_022,26.0,1657.6263414122113,229.51749342630617,180.83196451769575,205.60932315223394,48.68552890861042,23.908170274072233
2026-02-21 19:45:00,VLR_003->VLR_004,25.0,5457.230291661927,785.8411619993175,755.6165019224208,681.8404454460743,30.224660076896726,104.00071655324314
2026-02-21 19:45:00,VLR_012->VLR_010,24.0,1044.8880302626767,156.7332045394015,139.31840403502355,149.28924409253875,17.41480050437795,7.4439604468627465
2026-02-21 19:46:00,VLR_002->VLR_003,21.0,3893.3638654219217,667.4338055009008,584.0045798132883,547.2021612771605,83.42922568761253,120.23164422374032
2026-02-21 19:46:00,VLR_030->VLR_005,29.0,451.5027227307727,56.04861385623385,62.51576160887622,65.7022424392334,6.467147752642369,9.653628582999552
2026-02-21 19:47:00,VLR_008->VLR_009,27.0,860.0313838510416,114.67085118013888,114.67085118013888,108.27618679367887,0.0,6.394664386460008
2026-02-21 19:49:00,VLR_005->VLR_006,26.0,23172.463843520196,3208.494993718181,3089.661845802693,2957.2536086574055,118.8331479154881,251.24138506077543
2026-02-21 19:53:00,VLR_020->VLR_021,26.0,578.723937221556,80.13100669221544,77.16319162954079,79.07312607571184,2.967815062674646,1.0578806165035957
2026-02-21 19:53:00,VLR_004->VLR_005,28.0,4762.42861097274,612.3122499822093,553.0562257903828,602.1984208234959,59.256024191826555,10.113829158713429
2026-02-21 19:53:00,VLR_003->VLR_004,28.0,5457.230291661927,701.6438946422477,785.8411619993175,714.1383175833847,84.19726735706979,12.494422941137032
2026-02-21 19:53:00,VLR_002->VLR_003,22.0,3893.3638654219217,637.0959052508599,667.4338055009008,571.3928083579455,30.33790025004089,65.70309689291446
2026-02-21 19:54:00,VLR_008->VLR_009,25.0,860.0313838510416,123.84451927454998,114.67085118013888,108.85457960017611,9.173668094411099,14.989939674373872
2026-02-21 19:55:00,VLR_002->VLR_003,22.0,3893.3638654219217,637.0959052508599,637.0959052508599,567.1159050885702,0.0,69.98000016228968
2026-02-21 19:57:00,VLR_010->VLR_011,22.0,548.2308406345504,89.71050119474461,93.98242982306577,82.28713380204114,4.271928628321163,7.423367392703469
2026-02-21 19:57:00,VLR_021->VLR_022,29.0,1657.6263414122113,205.77430445117108,229.51749342630617,218.87378431105688,23.743188975135098,13.099479859885804
2026-02-21 20:01:00,VLR_002->VLR_030,21.0,6371.727359509493,1092.296118773056,997.3138475753989,905.65195922707,94.98227119765704,186.64415954598587
2026-02-21 20:03:00,VLR_008->VLR_009,24.0,860.0313838510416,129.00470757765623,123.84451927454998,110.99260651192375,5.160188303106253,18.01210106573248
2026-02-21 20:06:00,VLR_002->VLR_003,19.0,3893.3638654219217,737.6899955536272,637.0959052508599,555.6228667895718,100.59409030276731,182.06712876405538
2026-02-21 20:09:00,VLR_002->VLR_003,23.0,3893.3638654219217,609.3960832834312,737.6899955536272,572.0012120364903,128.29391227019607,37.39487124694085
2026-02-21 20:10:00,VLR_009->VLR_010,26.0,2548.2634963239693,352.83648410639574,352.83648410639574,347.69783387243564,0.0,5.138650233960107
2026-02-21 20:10:00,VLR_012->VLR_010,23.0,1044.8880302626767,163.54769169328853,156.7332045394015,141.84732860787688,6.814487153887029,21.700363085411652
2026-02-21 20:11:00,VLR_005->VLR_006,30.0,23172.463843520196,2780.6956612224235,3208.494993718181,3125.7652709412873,427.7993324957574,345.06960971886383
2026-02-21 20:14:00,VLR_011->VLR_012,26.0,615.6104288556737,85.23836707232405,92.34156432835105,82.62460628396006,7.103197256027002,2.61376078836399
2026-02-21 20:16:00,VLR_011->VLR_012,21.0,615.6104288556737,105.53321637525833,85.23836707232405,84.1371791466642,20.29484930293428,21.39603722859414
2026-02-21 20:16:00,VLR_020->VLR_021,29.0,578.723937221556,71.84159220681384,80.13100669221544,79.40337314707146,8.289414485401593,7.56178094025762
2026-02-21 20:16:00,VLR_021->VLR_022,27.0,1657.6263414122113,221.01684552162817,205.77430445117108,211.7662365226897,15.242541070457094,9.250608998938475
2026-02-21 20:17:00,VLR_010->VLR_011,27.0,548.2308406345504,73.09744541794005,89.71050119474461,81.43652060701015,16.613055776804558,8.339075189070101
2026-02-21 20:18:00,VLR_010->VLR_011,26.0,548.2308406345504,75.90888562632236,73.09744541794005,78.47627418442025,2.811440208382308,2.567388558097889
2026-02-21 20:18:00,VLR_011->VLR_012,29.0,615.6104288556737,76.42060496139398,105.53321637525833,89.40579650387005,29.112611413864357,12.985191542476073
2026-02-21 20:19:00,VLR_001->VLR_002,27.0,3339.0012108314086,445.2001614441878,480.8161743597228,460.7222186705923,35.61601291553501,15.522057226404513
2026-02-21 20:21:00,VLR_004->VLR_005,32.0,4762.42861097274,535.7732187344333,612.3122499822093,599.0400571356881,76.53903124777605,63.26683840125486
2026-02-21 20:22:00,VLR_003->VLR_004,24.0,5457.230291661927,818.5845437492891,701.6438946422477,690.3812622917138,116.9406491070414,128.20328145757526
2026-02-21 20:22:00,VLR_008->VLR_009,25.0,860.0313838510416,123.84451927454998,129.00470757765623,115.32597844147664,5.160188303106253,8.518540833073345
2026-02-21 20:24:00,VLR_008->VLR_009,24.0,860.0313838510416,129.00470757765623,123.84451927454998,115.88013138524957,5.160188303106253,13.124576192406664
2026-02-21 20:25:00,VLR_030->VLR_005,28.0,451.5027227307727,58.050350065385054,56.04861385623385,59.59770725498752,2.001736209151204,1.5473571896024652
2026-02-21 20:26:00,VLR_010->VLR_011,27.0,548.2308406345504,73.09744541794005,75.90888562632236,78.22508825561867,2.811440208382308,5.127642837678621
2026-02-21 20:29:00,VLR_009->VLR_010,30.0,2548.2634963239693,305.7916195588763,352.83648410639574,339.97041266176245,47.04486454751947,34.178793102886175
2026-02-21 20:29:00,VLR_010->VLR_011,21.0,548.2308406345504,93.98242982306577,73.09744541794005,77.15678271277838,20.88498440512572,16.82564711028739
2026-02-21 20:29:00,VLR_004->VLR_005,25.0,4762.42861097274,685.7897199800746,535.7732187344333,585.4963165226134,150.01650124564128,100.29340345746118
2026-02-21 20:30:00,VLR_007->VLR_008,25.0,19504.329935217258,2808.623510671285,2421.2271643717977,2535.752061657497,387.3963462994875,272.87144901378815
2026-02-21 20:30:00,VLR_002->VLR_030,27.0,6371.727359509493,849.5636479345991,1092.296118773056,931.0056921160306,242.73247083845683,81.44204418143147
2026-02-21 20:31:00,VLR_010->VLR_011,26.0,548.2308406345504,75.90888562632236,93.98242982306577,79.75814591776808,18.073544196743413,3.8492602914457166
2026-02-21 20:31:00,VLR_012->VLR_010,28.0,1044.8880302626767,134.34274674805843,163.54769169328853,147.86614463338506,29.204944945230096,13.52339788532663
2026-02-21 20:32:00,VLR_002->VLR_003,23.0,3893.3638654219217,609.3960832834312,609.3960832834312,550.7614201104747,0.0,58.63466317295649
2026-02-21 20:33:00,VLR_020->VLR_021,24.0,578.723937221556,86.8085905832334,71.84159220681384,74.91413948152818,14.966998376419554,11.894451101705215
2026-02-21 20:34:00,VLR_021->VLR_022,26.0,1657.6263414122113,229.51749342630617,221.01684552162817,222.44360592431195,8.500647904678004,7.073887501994221
2026-02-21 20:36:00,VLR_004->VLR_005,24.0,4762.42861097274,714.364291645911,685.7897199800746,596.4811288014494,28.5745716658364,117.8831628444616
2026-02-21 20:38:00,VLR_005->VLR_006,23.0,23172.463843520196,3626.9943407249,2780.6956612224235,2935.107515484729,846.2986795024767,691.8868252401712
2026-02-21 20:39:00,VLR_020->VLR_021,29.0,578.723937221556,71.84159220681384,86.8085905832334,77.78360038830917,14.966998376419554,5.942008181495325
2026-02-21 20:39:00,VLR_001->VLR_002,22.0,3339.0012108314086,546.3820163178668,445.2001614441878,471.0394640768828,101.18185487367901,75.34255224098405
2026-02-21 20:41:00,VLR_009->VLR_010,23.0,2548.2634963239693,398.85863420722995,305.7916195588763,329.8229719209168,93.06701464835368,69.03566228631314
2026-02-21 20:42:00,VLR_012->VLR_010,24.0,1044.8880302626767,156.7332045394015,134.34274674805843,137.5053705325784,22.390457791343067,19.227834006823088
2026-02-21 20:43:00,VLR_002->VLR_003,23.0,3893.3638654219217,609.3960832834312,609.3960832834312,543.2400621269747,0.0,66.1560211564564
2026-02-21 20:43:00,VLR_002->VLR_003,28.0,3893.3638654219217,500.5753541256756,609.3960832834312,545.7697881469355,108.82072915775558,45.19443402125995
2026-02-21 20:44:00,VLR_030->VLR_005,23.0,451.5027227307727,70.66999138394702,58.050350065385054,59.392092501083596,12.619641318561968,11.277898882863425
2026-02-21 20:45:00,VLR_003->VLR_004,25.0,5457.230291661927,785.8411619993175,818.5845437492891,731.7199455153269,32.743381749971604,54.121216483990565
2026-02-21 20:45:00,VLR_008->VLR_009,29.0,860.0313838510416,106.76251661599137,129.00470757765623,120.42090691721363,22.24219096166486,13.658390301222255
2026-02-21 20:46:00,VLR_007->VLR_008,30.0,19504.329935217258,2340.519592226071,2808.623510671285,2695.7785875595223,468.1039184452143,355.25899533345137
2026-02-21 20:46:00,VLR_011->VLR_012,21.0,615.6104288556737,105.53321637525833,76.42060496139398,81.0943360660367,29.112611413864357,24.43888030922163
2026-02-21 20:46:00,VLR_011->VLR_012,22.0,615.6104288556737,100.73625199456478,105.53321637525833,89.14722196182055,4.796964380693552,11.589030032744233
2026-02-21 20:47:00,VLR_012->VLR_010,21.0,1044.8880302626767,179.12366233074457,156.7332045394015,144.32046261031687,22.390457791343067,34.8031997204277
2026-02-21 20:48:00,VLR_005->VLR_006,27.0,23172.463843520196,3089.661845802693,3626.9943407249,3140.074683720254,537.3324949222074,50.41283791756132
2026-02-21 20:52:00,VLR_003->VLR_004,31.0,5457.230291661927,633.7428725800949,785.8411619993175,753.7627520874939,152.09828941922262,120.01987950739908
2026-02-21 20:53:00,VLR_002->VLR_030,23.0,6371.727359509493,997.3138475753989,849.5636479345991,924.4178788140241,147.7501996407998,72.89596876137477
2026-02-21 20:54:00,VLR_007->VLR_008,25.0,19504.329935217258,2808.623510671285,2340.519592226071,2521.123801864283,468.1039184452143,287.4997088070022
2026-02-21 20:54:00,VLR_021->VLR_022,24.0,1657.6263414122113,248.64395121183168,229.51749342630617,217.70578434894992,19.126457785525503,30.938166862881758
2026-02-21 20:56:00,VLR_030->VLR_005,21.0,451.5027227307727,77.40046675384674,70.66999138394702,62.74452859627327,6.730475369899722,14.655938157573473
2026-02-21 20:57:00,VLR_001->VLR_002,25.0,3339.0012108314086,480.8161743597228,546.3820163178668,474.5923385968315,65.565841958144,6.223835762891326
2026-02-21 20:58:00,VLR_030->VLR_005,21.0,451.5027227307727,77.40046675384674,77.40046675384674,65.38260489586823,0.0,12.017861857978517
2026-02-21 20:58:00,VLR_020->VLR_021,31.0,578.723937221556,67.20665077411618,71.84159220681384,75.07255288073263,4.634941432697659,7.865902106616446
2026-02-21 20:59:00,VLR_002->VLR_030,23.0,6371.727359509493,997.3138475753989,997.3138475753989,936.8305569538448,0.0,60.48329062155403
2026-02-21 21:00:00,VLR_002->VLR_003,31.0,3893.3638654219217,452.1325779199651,500.5753541256756,413.4173343691488,48.44277620571046,38.7152435508163
2026-02-21 21:01:00,VLR_021->VLR_022,37.0,1657.6263414122113,161.28256294821514,248.64395121183168,178.56881087996567,87.36138826361653,17.286247931750523
2026-02-21 21:02:00,VLR_007->VLR_008,41.0,19504.329935217258,1712.5753113849298,2808.623510671285,2073.252381058377,1096.0481992863554,360.67706967344725
2026-02-21 21:02:00,VLR_001->VLR_002,35.0,3339.0012108314086,343.44012454265913,480.8161743597228,367.2474115963903,137.3760498170637,23.80728705373116
2026-02-21 21:03:00,VLR_005->VLR_006,40.0,23172.463843520196,2085.5217459168175,3089.661845802693,2503.3400527559133,1004.1400998858753,417.81830683909584
2026-02-21 21:04:00,VLR_007->VLR_008,42.0,19504.329935217258,1671.7997087329077,1712.5753113849298,1947.3931631903906,40.775602652022144,275.59345445748295
2026-02-21 21:04:00,VLR_009->VLR_010,38.0,2548.2634963239693,241.41443649384973,398.85863420722995,274.91353485767024,157.44419771338022,33.49909836382051
2026-02-21 21:04:00,VLR_010->VLR_011,36.0,548.2308406345504,54.82308406345504,75.90888562632236,57.619738510763234,21.085801562867317,2.7966544473081925
2026-02-21 21:05:00,VLR_011->VLR_012,34.0,615.6104288556737,65.18228070236545,100.73625199456478,69.5513537321438,35.553971292199336,4.369073029778349
2026-02-21 21:06:00,VLR_020->VLR_021,34.0,578.723937221556,61.27665217640004,67.20665077411618,60.544453801431196,5.929998597716143,0.7321983749688457
2026-02-21 21:07:00,VLR_009->VLR_010,35.0,2548.2634963239693,262.1071024790368,241.41443649384973,265.7145344258131,20.69266598518709,3.6074319467762734
2026-02-21 21:09:00,VLR_008->VLR_009,42.0,860.0313838510416,73.7169757586607,106.76251661599137,90.03960871299353,33.04554085733068,16.322632954332832
2026-02-21 21:09:00,VLR_012->VLR_010,29.0,1044.8880302626767,129.7102382395047,179.12366233074457,113.71794209823877,49.413424091239875,15.992296141265925
2026-02-21 21:10:00,VLR_010->VLR_011,33.0,548.2308406345504,59.8070007964964,54.82308406345504,58.08466294497386,4.983916733041362,1.7223378515225463
2026-02-21 21:10:00,VLR_001->VLR_002,30.0,3339.0012108314086,400.680145299769,343.44012454265913,354.4551000298709,57.240020757109846,46.22504526989809
2026-02-21 21:11:00,VLR_002->VLR_030,37.0,6371.727359509493,619.9518511955182,997.3138475753989,712.9501369799966,377.3619963798807,92.99828578447841
2026-02-21 21:12:00,VLR_021->VLR_022,39.0,1657.6263414122113,153.0116622842041,161.28256294821514,175.69905710490377,8.270900664011037,22.687394820699666
2026-02-21 21:13:00,VLR_001->VLR_002,30.0,3339.0012108314086,400.680145299769,400.680145299769,366.69250444973346,0.0,33.98764085003552
2026-02-21 21:13:00,VLR_010->VLR_011,35.0,548.2308406345504,56.38945789383946,59.8070007964964,58.07123791693455,3.4175429026569404,1.6817800230950866
2026-02-21 21:14:00,VLR_011->VLR_012,30.0,615.6104288556737,73.87325146268084,65.18228070236545,64.36575620784393,8.690970760315395,9.507495254836911
2026-02-21 21:15:00,VLR_008->VLR_009,37.0,860.0313838510416,83.6787292395608,73.7169757586607,85.71556857738551,9.9617534809001,2.0368393378247163
2026-02-21 21:15:00,VLR_011->VLR_012,37.0,615.6104288556737,59.89723091568717,73.87325146268084,67.04826942936457,13.976020546993674,7.151038513677399
2026-02-21 21:16:00,VLR_005->VLR_006,42.0,23172.463843520196,1986.2111865874451,2085.5217459168175,2319.6955486872243,99.31055932937238,333.4843620997792
2026-02-21 21:17:00,VLR_002->VLR_030,33.0,6371.727359509493,695.0975301283082,619.9518511955182,672.8798187555028,75.14567893279002,22.21771137280541
2026-02-21 21:17:00,VLR_002->VLR_003,30.0,3893.3638654219217,467.20366385063056,452.1325779199651,419.8130449537713,15.071085930665447,47.39061889685928
2026-02-21 21:19:00,VLR_004->VLR_005,38.0,4762.42861097274,451.1774473553122,714.364291645911,489.35964243724476,263.18684429059874,38.18219508193255
2026-02-21 21:20:00,VLR_012->VLR_010,32.0,1044.8880302626767,117.54990340455112,129.7102382395047,107.55677485134153,12.160334834953574,9.993128553209587
2026-02-21 21:20:00,VLR_020->VLR_021,41.0,578.723937221556,50.814784731648814,61.27665217640004,58.673762714692586,10.461867444751228,7.858977983043772
2026-02-21 21:21:00,VLR_001->VLR_002,31.0,3339.0012108314086,387.75497932235714,400.680145299769,363.0105199384083,12.925165977411837,24.744459383948822
2026-02-21 21:21:00,VLR_003->VLR_004,39.0,5457.230291661927,503.7443346149471,633.7428725800949,567.7594888813579,129.99853796514776,64.01515426641083
2026-02-21 21:21:00,VLR_011->VLR_012,36.0,615.6104288556737,61.561042885567375,59.89723091568717,65.42495336969213,1.6638119698802072,3.8639104841247587
2026-02-21 21:22:00,VLR_011->VLR_012,30.0,615.6104288556737,73.87325146268084,61.561042885567375,61.278451941080476,12.312208577113466,12.594799521600365
2026-02-21 21:24:00,VLR_009->VLR_010,34.0,2548.2634963239693,269.8161349048909,262.1071024790368,266.1917219367932,7.709032425854048,3.6244129680976584
2026-02-21 21:24:00,VLR_008->VLR_009,33.0,860.0313838510416,93.82160551102271,83.6787292395608,82.28717452841931,10.142876271461915,11.534430982603396
2026-02-21 21:25:00,VLR_020->VLR_021,37.0,578.723937221556,56.308274972908144,50.814784731648814,54.71422138126364,5.49349024125933,1.5940535916445029
2026-02-21 21:26:00,VLR_002->VLR_030,28.0,6371.727359509493,819.2220890797919,695.0975301283082,678.6897449844719,124.12455895148366,140.53234409532
2026-02-21 21:27:00,VLR_007->VLR_008,42.0,19504.329935217258,1671.7997087329077,1671.7997087329077,1816.2203162427488,0.0,144.42060750984115
2026-02-21 21:27:00,VLR_007->VLR_008,38.0,19504.329935217258,1847.778625441635,1671.7997087329077,1747.4362773887217,175.9789167087274,100.3423480529134
2026-02-21 21:27:00,VLR_010->VLR_011,32.0,548.2308406345504,61.67596957138692,56.38945789383946,56.395387527971664,5.286511677547459,5.280582043415258
2026-02-21 21:27:00,VLR_030->VLR_005,31.0,451.5027227307727,52.43257425260586,77.40046675384674,49.38875429760974,24.967892501240883,3.043819954996124
2026-02-21 21:28:00,VLR_030->VLR_005,31.0,451.5027227307727,52.43257425260586,52.43257425260586,48.449858963401226,0.0,3.9827152892046342
2026-02-21 21:28:00,VLR_021->VLR_022,42.0,1657.6263414122113,142.0822578353324,153.0116622842041,161.0835014300882,10.929404448871708,19.001243594755806
2026-02-21 21:29:00,VLR_009->VLR_010,32.0,2548.2634963239693,286.67964333644653,269.8161349048909,249.69136700313058,16.86350843155566,36.98827633331595
2026-02-21 21:30:00,VLR_021->VLR_022,35.0,1657.6263414122113,170.49870940239887,142.0822578353324,154.03418849092077,28.416451567066474,16.464520911478104
2026-02-21 21:30:00,VLR_012->VLR_010,30.0,1044.8880302626767,125.3865636315212,117.54990340455112,112.16219485216469,7.836660226970082,13.22436877935651
2026-02-21 21:30:00,VLR_003->VLR_004,34.0,5457.230291661927,577.8243838230276,503.7443346149471,552.2629070283143,74.08004920808048,25.561476794713258
2026-02-21 21:31:00,VLR_012->VLR_010,32.0,1044.8880302626767,117.54990340455112,125.3865636315212,112.27238239476571,7.836660226970082,5.277521009785403
2026-02-21 21:32:00,VLR_008->VLR_009,36.0,860.0313838510416,86.00313838510417,93.82160551102271,82.30915010995808,7.818467125918545,3.693988275146083
2026-02-21 21:34:00,VLR_012->VLR_010,33.0,1044.8880302626767,113.98778511956472,117.54990340455112,113.09519255756477,3.562118284986397,0.8925925619999475
2026-02-21 21:36:00,VLR_003->VLR_004,33.0,5457.230291661927,595.3342136358466,577.8243838230276,538.5727295786726,17.50982981281902,56.761484057174016
2026-02-21 21:36:00,VLR_004->VLR_005,39.0,4762.42861097274,439.6087948590221,451.1774473553122,488.10144684509015,11.568652496290099,48.49265198606804
2026-02-21 21:37:00,VLR_004->VLR_005,35.0,4762.42861097274,489.8497999857675,439.6087948590221,462.3807345120131,50.24100512674539,27.469065473754426
2026-02-21 21:37:00,VLR_020->VLR_021,41.0,578.723937221556,50.814784731648814,56.308274972908144,55.2156874573685,5.49349024125933,4.400902725719689
2026-02-21 21:39:00,VLR_003->VLR_004,36.0,5457.230291661927,545.7230291661928,595.3342136358466,537.1763708128216,49.611184469653836,8.546658353371186
2026-02-21 21:40:00,VLR_009->VLR_010,32.0,2548.2634963239693,286.67964333644653,286.67964333644653,262.999071047393,0.0,23.680572289053543
2026-02-21 21:44:00,VLR_007->VLR_008,34.0,19504.329935217258,2065.1643460818273,1847.778625441635,1792.6907214819344,217.38572064019218,272.4736245998929
2026-02-21 21:45:00,VLR_005->VLR_006,42.0,23172.463843520196,1986.2111865874451,1986.2111865874451,2162.9359568560076,0.0,176.72477026856245
2026-02-21 21:45:00,VLR_021->VLR_022,40.0,1657.6263414122113,149.18637072709902,170.49870940239887,157.76972785780023,21.312338675299856,8.583357130701216
2026-02-21 21:47:00,VLR_002->VLR_003,37.0,3893.3638654219217,378.81378150051125,467.20366385063056,417.48685651853657,88.38988235011931,38.673075018025315
2026-02-21 21:48:00,VLR_003->VLR_004,35.0,5457.230291661927,561.3151157137981,545.7230291661928,557.6230171297898,15.59208654760539,3.692098584008363
2026-02-21 21:48:00,VLR_030->VLR_005,35.0,451.5027227307727,46.44028005230804,52.43257425260586,49.26920334641039,5.99229420029782,2.8289232941023528
2026-02-21 21:48:00,VLR_030->VLR_005,35.0,451.5027227307727,46.44028005230804,46.44028005230804,47.69535964526122,0.0,1.2550795929531802
2026-02-21 21:50:00,VLR_004->VLR_005,42.0,4762.42861097274,408.20816665480623,489.8497999857675,451.6604440496043,81.64163333096127,43.452277394798045
2026-02-21 21:51:00,VLR_010->VLR_011,34.0,548.2308406345504,58.047971361305336,61.67596957138692,55.939352014813416,3.6279982100815857,2.1086193464919205
2026-02-21 21:56:00,VLR_004->VLR_005,37.0,4762.42861097274,463.3714324189693,408.20816665480623,443.55861926421204,55.16326576416304,19.812813154757237
2026-02-21 22:00:00,VLR_004->VLR_005,41.0,4762.42861097274,418.1644634024845,463.3714324189693,460.0710336176391,45.20696901648478,41.9065702151546
2026-02-21 22:01:00,VLR_021->VLR_022,36.0,1657.6263414122113,165.76263414122113,149.18637072709902,155.46459616684777,16.57626341412211,10.298037974373358
2026-02-21 22:01:00,VLR_030->VLR_005,34.0,451.5027227307727,47.80617064208181,46.44028005230804,48.103366346174894,1.3658905897737696,0.2971957040930846
2026-02-21 22:03:00,VLR_002->VLR_030,37.0,6371.727359509493,619.9518511955182,819.2220890797919,711.0055666002893,199.27023788427368,91.05371540477108
2026-02-21 22:03:00,VLR_020->VLR_021,39.0,578.723937221556,53.420671128143624,50.814784731648814,55.224310066638374,2.6058863964948102,1.8036389384947498
2026-02-21 22:04:00,VLR_003->VLR_004,42.0,5457.230291661927,467.7625964281652,561.3151157137981,578.0865851130435,93.55251928563297,110.32398868487832
2026-02-21 22:04:00,VLR_007->VLR_008,35.0,19504.329935217258,2006.1596504794893,2065.1643460818273,1849.1912470534512,59.00469560233796,156.9684034260381
2026-02-21 22:05:00,VLR_005->VLR_006,35.0,23172.463843520196,2383.4534239049344,1986.2111865874451,2189.643384227744,397.2422373174893,193.81003967719062
2026-02-21 22:06:00,VLR_030->VLR_005,30.0,451.5027227307727,54.180326727692716,47.80617064208181,46.46795204026206,6.374156085610906,7.712374687430653
2026-02-21 22:07:00,VLR_008->VLR_009,35.0,860.0313838510416,88.46037091039284,86.00313838510417,86.4029858820837,2.457232525288674,2.0573850283091417
2026-02-21 22:08:00,VLR_008->VLR_009,40.0,860.0313838510416,77.40282454659375,88.46037091039284,87.81631118521912,11.05754636379909,10.413486638625372
2026-02-21 22:09:00,VLR_030->VLR_005,32.0,451.5027227307727,50.794056307211925,54.180326727692716,48.50525583304836,3.386270420480791,2.2888004741635655
2026-02-21 22:10:00,VLR_030->VLR_005,28.0,451.5027227307727,58.050350065385054,50.794056307211925,49.46789562334853,7.256293758173129,8.582454442036521
2026-02-21 22:12:00,VLR_010->VLR_011,32.0,548.2308406345504,61.67596957138692,58.047971361305336,59.213096468177234,3.6279982100815857,2.462873103209688
2026-02-21 22:15:00,VLR_012->VLR_010,37.0,1044.8880302626767,101.66478132285502,113.98778511956472,113.8632913697622,12.323003796709699,12.198510046907174
2026-02-21 22:16:00,VLR_002->VLR_003,31.0,3893.3638654219217,452.1325779199651,378.81378150051125,423.657027481559,73.31879641945386,28.475550438406117
2026-02-21 22:16:00,VLR_007->VLR_008,41.0,19504.329935217258,1712.5753113849298,2006.1596504794893,1882.9853426345398,293.5843390945595,170.41003124961003
2026-02-21 22:16:00,VLR_011->VLR_012,30.0,615.6104288556737,73.87325146268084,73.87325146268084,65.38886732865477,0.0,8.484384134026072
2026-02-21 22:16:00,VLR_011->VLR_012,31.0,615.6104288556737,71.49024335098147,73.87325146268084,67.4720544421828,2.383008111699368,4.0181889087986775
