timestamp,segment,actual_speed,baseline_speed,rf_speed,xgb_speed,baseline_error,rf_error,xgb_error
2026-02-21 16:54:00,VLR_003->VLR_004,34.0,43.0,37.169416287921,37.706615,9.0,3.1694162879210026,3.706615447998047
2026-02-21 16:57:00,VLR_009->VLR_010,39.0,30.0,32.1335202766198,32.4981,9.0,6.866479723380202,6.501899719238281
2026-02-21 16:58:00,VLR_007->VLR_008,41.0,43.0,38.70865365866493,37.942696,2.0,2.291346341335071,3.0573043823242188
2026-02-21 16:59:00,VLR_011->VLR_012,38.0,30.0,33.408884089859704,32.346756,8.0,4.591115910140296,5.6532440185546875
2026-02-21 17:00:00,VLR_020->VLR_021,31.0,36.0,26.83440038617251,27.179644,5.0,4.165599613827489,3.8203563690185547
2026-02-21 17:02:00,VLR_002->VLR_003,25.0,34.0,24.904359015862564,25.650576,9.0,0.09564098413743594,0.6505756378173828
2026-02-21 17:02:00,VLR_004->VLR_005,32.0,35.0,26.24110563380548,27.577356,3.0,5.7588943661945216,4.422643661499023
2026-02-21 17:03:00,VLR_001->VLR_002,24.0,34.0,26.712776917616885,28.195877,10.0,2.7127769176168854,4.1958770751953125
2026-02-21 17:06:00,VLR_009->VLR_010,24.0,39.0,25.8157239223113,28.683788,15.0,1.8157239223112995,4.683788299560547
2026-02-21 17:07:00,VLR_008->VLR_009,33.0,36.0,27.77622664459723,26.952164,3.0,5.22377335540277,6.0478363037109375
2026-02-21 17:08:00,VLR_002->VLR_003,27.0,25.0,25.016032828282828,24.92951,2.0,1.9839671717171719,2.0704898834228516
2026-02-21 17:09:00,VLR_002->VLR_030,22.0,33.0,25.47976000090694,26.576189,11.0,3.479760000906939,4.576189041137695
2026-02-21 17:11:00,VLR_009->VLR_010,23.0,24.0,27.529451631701633,26.177942,1.0,4.529451631701633,3.1779422760009766
2026-02-21 17:12:00,VLR_002->VLR_030,29.0,22.0,23.211252786115487,22.989336,7.0,5.788747213884513,6.010663986206055
2026-02-21 17:13:00,VLR_001->VLR_002,27.0,24.0,25.214707070707068,24.626205,3.0,1.7852929292929325,2.3737945556640625
2026-02-21 17:14:00,VLR_007->VLR_008,30.0,41.0,27.80603571428571,28.822182,11.0,2.1939642857142907,1.1778182983398438
2026-02-21 17:15:00,VLR_010->VLR_011,28.0,37.0,26.957669802419804,26.539518,9.0,1.0423301975801955,1.4604816436767578
2026-02-21 17:17:00,VLR_005->VLR_006,32.0,36.0,27.495491092423695,27.072638,4.0,4.504508907576305,4.927362442016602
2026-02-21 17:17:00,VLR_005->VLR_006,33.0,32.0,27.329509361562828,26.99381,1.0,5.6704906384371725,6.006189346313477
2026-02-21 17:18:00,VLR_002->VLR_030,23.0,29.0,25.26881076403816,26.576002,6.0,2.268810764038161,3.5760021209716797
2026-02-21 17:20:00,VLR_003->VLR_004,32.0,34.0,25.75773558761499,27.469664,2.0,6.242264412385008,4.530336380004883
2026-02-21 17:20:00,VLR_012->VLR_010,27.0,31.0,26.35627929153249,26.702204,4.0,0.6437207084675087,0.29779624938964844
2026-02-21 17:21:00,VLR_005->VLR_006,26.0,33.0,26.21206870527378,26.995188,7.0,0.2120687052737793,0.9951877593994141
2026-02-21 17:21:00,VLR_009->VLR_010,27.0,23.0,26.761808270019266,25.452597,4.0,0.23819172998073412,1.547403335571289
2026-02-21 17:21:00,VLR_011->VLR_012,25.0,38.0,26.787915879849933,26.188385,13.0,1.7879158798499333,1.188385009765625
2026-02-21 17:22:00,VLR_002->VLR_030,21.0,23.0,25.342880882017877,23.902353,2.0,4.342880882017877,2.902353286743164
2026-02-21 17:22:00,VLR_008->VLR_009,29.0,33.0,25.792288721693193,26.114756,4.0,3.2077112783068067,2.885244369506836
2026-02-21 17:23:00,VLR_012->VLR_010,26.0,27.0,24.74172222222222,26.49674,1.0,1.2582777777777814,0.49674034118652344
2026-02-21 17:23:00,VLR_030->VLR_005,26.0,33.0,24.933476089964934,25.854824,7.0,1.066523910035066,0.14517593383789062
2026-02-21 17:24:00,VLR_003->VLR_004,24.0,32.0,27.445251742375277,27.249825,8.0,3.4452517423752766,3.2498245239257812
2026-02-21 17:26:00,VLR_003->VLR_004,25.0,24.0,26.52032228882229,27.979342,1.0,1.520322288822289,2.979341506958008
2026-02-21 17:26:00,VLR_020->VLR_021,26.0,31.0,26.58094158046307,26.752304,5.0,0.5809415804630689,0.7523040771484375
2026-02-21 17:27:00,VLR_020->VLR_021,28.0,26.0,27.424711538461537,26.615898,2.0,0.575288461538463,1.3841018676757812
2026-02-21 17:27:00,VLR_021->VLR_022,31.0,42.0,26.618035714285714,29.526001,11.0,4.381964285714286,1.4739990234375
2026-02-21 17:28:00,VLR_010->VLR_011,21.0,28.0,25.040301468530245,24.224417,7.0,4.040301468530245,3.224416732788086
2026-02-21 17:30:00,VLR_005->VLR_006,29.0,26.0,27.739449633699635,26.722137,3.0,1.2605503663003645,2.277862548828125
2026-02-21 17:30:00,VLR_004->VLR_005,30.0,32.0,28.386012086890105,28.806076,2.0,1.613987913109895,1.1939239501953125
2026-02-21 17:30:00,VLR_001->VLR_002,26.0,27.0,23.989,24.817394,1.0,2.0109999999999992,1.1826057434082031
2026-02-21 17:32:00,VLR_001->VLR_002,22.0,26.0,24.555,24.443012,4.0,2.5549999999999997,2.443012237548828
2026-02-21 17:35:00,VLR_007->VLR_008,24.0,30.0,28.322740724188087,26.6685,6.0,4.322740724188087,2.6685009002685547
2026-02-21 17:35:00,VLR_012->VLR_010,24.0,26.0,26.247030996780996,25.542574,2.0,2.247030996780996,1.5425739288330078
2026-02-21 17:37:00,VLR_009->VLR_010,24.0,27.0,25.013921245421244,25.886404,3.0,1.013921245421244,1.886404037475586
2026-02-21 17:37:00,VLR_021->VLR_022,31.0,31.0,27.286744499944497,26.726608,0.0,3.713255500055503,4.2733917236328125
2026-02-21 17:37:00,VLR_021->VLR_022,23.0,31.0,28.323070320030844,28.13378,8.0,5.323070320030844,5.133779525756836
2026-02-21 17:40:00,VLR_010->VLR_011,29.0,21.0,24.70044230769231,24.87291,8.0,4.29955769230769,4.1270904541015625
2026-02-21 17:41:00,VLR_011->VLR_012,29.0,25.0,26.42480244755245,26.260706,4.0,2.5751975524475483,2.7392940521240234
2026-02-21 17:41:00,VLR_010->VLR_011,30.0,29.0,26.73655303030303,27.04863,1.0,3.2634469696969717,2.9513702392578125
2026-02-21 17:43:00,VLR_003->VLR_004,32.0,25.0,29.101499999999998,28.259947,7.0,2.898500000000002,3.740053176879883
2026-02-21 17:43:00,VLR_021->VLR_022,32.0,23.0,28.81333333333333,28.672773,9.0,3.186666666666671,3.3272266387939453
2026-02-21 17:44:00,VLR_030->VLR_005,24.0,26.0,22.12022727272727,24.190361,2.0,1.87977272727273,0.19036102294921875
2026-02-21 17:47:00,VLR_004->VLR_005,31.0,30.0,26.737709739418165,26.67756,1.0,4.262290260581835,4.322439193725586
2026-02-21 17:49:00,VLR_002->VLR_003,26.0,27.0,22.160666666666668,24.257603,1.0,3.8393333333333324,1.7423973083496094
2026-02-21 17:49:00,VLR_007->VLR_008,30.0,24.0,30.4195,29.626047,6.0,0.4194999999999993,0.37395286560058594
2026-02-21 17:50:00,VLR_001->VLR_002,20.0,22.0,23.839461272387744,22.300943,2.0,3.8394612723877444,2.300943374633789
2026-02-21 17:52:00,VLR_011->VLR_012,25.0,29.0,25.003679850507247,26.044722,4.0,0.00367985050724684,1.0447216033935547
2026-02-21 17:52:00,VLR_030->VLR_005,20.0,24.0,25.647957070707065,24.559387,4.0,5.647957070707065,4.55938720703125
2026-02-21 17:53:00,VLR_002->VLR_030,27.0,21.0,23.25975,22.211359,6.0,3.7402499999999996,4.788640975952148
2026-02-21 17:55:00,VLR_009->VLR_010,24.0,24.0,27.01560786435786,24.562834,0.0,3.015607864357861,0.5628337860107422
2026-02-21 17:56:00,VLR_003->VLR_004,30.0,32.0,27.104210593328244,28.989416,2.0,2.8957894066717564,1.0105838775634766
2026-02-21 17:57:00,VLR_011->VLR_012,23.0,25.0,25.16919556555826,24.96667,2.0,2.1691955655582618,1.9666690826416016
2026-02-21 17:59:00,VLR_008->VLR_009,25.0,29.0,25.21785547352868,25.0872,4.0,0.2178554735286795,0.08720016479492188
2026-02-21 17:59:00,VLR_020->VLR_021,33.0,28.0,24.360009509736905,26.252047,5.0,8.639990490263095,6.747953414916992
2026-02-21 18:00:00,VLR_007->VLR_008,27.0,30.0,30.67027235594803,29.622047,3.0,3.670272355948029,2.6220474243164062
2026-02-21 18:01:00,VLR_005->VLR_006,24.0,29.0,27.524008510840336,26.841986,5.0,3.5240085108403356,2.8419857025146484
2026-02-21 18:01:00,VLR_011->VLR_012,29.0,23.0,25.41588888888889,26.556814,6.0,3.5841111111111097,2.443185806274414
2026-02-21 18:03:00,VLR_005->VLR_006,28.0,24.0,25.062353535353537,26.99917,4.0,2.9376464646464626,1.0008296966552734
2026-02-21 18:03:00,VLR_021->VLR_022,32.0,32.0,30.0316755687483,29.852974,0.0,1.9683244312516983,2.1470260620117188
2026-02-21 18:03:00,VLR_004->VLR_005,28.0,31.0,27.244903227548193,28.5928,3.0,0.7550967724518074,0.5928001403808594
2026-02-21 18:05:00,VLR_002->VLR_003,25.0,26.0,28.08961768833132,27.033699,1.0,3.0896176883313196,2.0336990356445312
2026-02-21 18:05:00,VLR_003->VLR_004,32.0,30.0,27.193494881939174,27.486471,2.0,4.8065051180608265,4.513528823852539
2026-02-21 18:05:00,VLR_020->VLR_021,27.0,33.0,28.311317896869937,28.261347,6.0,1.3113178968699373,1.2613468170166016
2026-02-21 18:06:00,VLR_001->VLR_002,25.0,20.0,23.636001905992142,24.517944,5.0,1.363998094007858,0.4820556640625
2026-02-21 18:07:00,VLR_011->VLR_012,21.0,29.0,25.755978425577112,26.076223,8.0,4.755978425577112,5.076223373413086
2026-02-21 18:07:00,VLR_030->VLR_005,21.0,20.0,26.318574696545284,25.59565,1.0,5.318574696545284,4.595649719238281
2026-02-21 18:08:00,VLR_009->VLR_010,24.0,24.0,26.12384378173937,25.187296,0.0,2.123843781739371,1.187295913696289
2026-02-21 18:08:00,VLR_010->VLR_011,22.0,30.0,27.758005875248056,27.615845,8.0,5.758005875248056,5.6158447265625
2026-02-21 18:14:00,VLR_020->VLR_021,27.0,27.0,28.483523542140944,28.828472,0.0,1.4835235421409436,1.8284721374511719
2026-02-21 18:17:00,VLR_030->VLR_005,27.0,21.0,24.584434017490914,24.82015,6.0,2.4155659825090865,2.179849624633789
2026-02-21 18:18:00,VLR_001->VLR_002,25.0,25.0,22.782504508028786,24.294188,0.0,2.2174954919712135,0.7058124542236328
2026-02-21 18:18:00,VLR_005->VLR_006,28.0,28.0,27.644359918649833,27.116377,0.0,0.3556400813501668,0.8836231231689453
2026-02-21 18:21:00,VLR_004->VLR_005,29.0,28.0,27.230292585702667,26.800215,1.0,1.7697074142973328,2.1997852325439453
2026-02-21 18:23:00,VLR_030->VLR_005,23.0,27.0,24.546220929473606,24.77567,4.0,1.5462209294736056,1.7756690979003906
2026-02-21 18:26:00,VLR_007->VLR_008,23.0,27.0,28.8578551477762,29.875544,4.0,5.857855147776199,6.875543594360352
2026-02-21 18:26:00,VLR_010->VLR_011,30.0,22.0,26.60315734265734,26.809544,8.0,3.3968426573426598,3.1904563903808594
2026-02-21 18:27:00,VLR_002->VLR_003,23.0,25.0,26.46399666999667,26.551426,2.0,3.4639966699966713,3.5514259338378906
2026-02-21 18:27:00,VLR_021->VLR_022,24.0,32.0,27.29145604076881,28.268373,8.0,3.2914560407688107,4.268373489379883
2026-02-21 18:28:00,VLR_020->VLR_021,26.0,27.0,28.241290664420532,28.279133,1.0,2.241290664420532,2.279132843017578
2026-02-21 18:30:00,VLR_012->VLR_010,29.0,24.0,25.199777777777776,27.081038,5.0,3.8002222222222244,1.9189624786376953
2026-02-21 18:30:00,VLR_011->VLR_012,24.0,21.0,25.65400958374502,24.458532,3.0,1.6540095837450188,0.45853233337402344
2026-02-21 18:30:00,VLR_004->VLR_005,28.0,29.0,28.380126217262283,27.15966,1.0,0.38012621726228346,0.8403396606445312
2026-02-21 18:31:00,VLR_005->VLR_006,30.0,28.0,26.8453999981682,27.101223,2.0,3.154600001831799,2.8987770080566406
2026-02-21 18:32:00,VLR_004->VLR_005,30.0,28.0,30.522315931114786,28.597202,2.0,0.522315931114786,1.4027976989746094
2026-02-21 18:32:00,VLR_011->VLR_012,29.0,24.0,24.94672867409215,24.49165,5.0,4.0532713259078506,4.508350372314453
2026-02-21 18:33:00,VLR_003->VLR_004,28.0,32.0,27.695465480881545,28.111675,4.0,0.3045345191184552,0.11167526245117188
2026-02-21 18:33:00,VLR_008->VLR_009,30.0,25.0,28.392808390376462,28.422247,5.0,1.6071916096235377,1.5777530670166016
2026-02-21 18:33:00,VLR_021->VLR_022,23.0,24.0,28.797406732156723,28.384846,1.0,5.797406732156723,5.384845733642578
2026-02-21 18:35:00,VLR_007->VLR_008,25.0,23.0,27.314777777777778,27.913279,2.0,2.3147777777777776,2.913278579711914
2026-02-21 18:36:00,VLR_008->VLR_009,30.0,30.0,27.136509079139614,26.665642,0.0,2.863490920860386,3.3343582153320312
2026-02-21 18:36:00,VLR_004->VLR_005,24.0,30.0,29.424884501989357,27.82279,6.0,5.424884501989357,3.8227901458740234
2026-02-21 18:37:00,VLR_002->VLR_003,28.0,23.0,26.634427250050102,25.73736,5.0,1.365572749949898,2.2626399993896484
2026-02-21 18:37:00,VLR_020->VLR_021,32.0,26.0,28.641414217460856,27.54051,6.0,3.3585857825391443,4.459489822387695
2026-02-21 18:38:00,VLR_009->VLR_010,22.0,24.0,25.765047728714432,24.666143,2.0,3.765047728714432,2.6661434173583984
2026-02-21 18:39:00,VLR_012->VLR_010,25.0,29.0,25.630334860946153,26.487286,4.0,0.630334860946153,1.4872856140136719
2026-02-21 18:41:00,VLR_003->VLR_004,29.0,28.0,27.374164444349145,27.396484,1.0,1.6258355556508555,1.603515625
2026-02-21 18:42:00,VLR_001->VLR_002,26.0,25.0,24.220610220458298,24.198742,1.0,1.7793897795417024,1.8012580871582031
2026-02-21 18:42:00,VLR_010->VLR_011,21.0,30.0,26.024358054136954,26.400005,9.0,5.024358054136954,5.400005340576172
2026-02-21 18:44:00,VLR_003->VLR_004,33.0,29.0,27.972246773685296,27.610601,4.0,5.0277532263147044,5.389398574829102
2026-02-21 18:45:00,VLR_010->VLR_011,26.0,21.0,23.18361284096401,24.47505,5.0,2.8163871590359904,1.5249500274658203
2026-02-21 18:51:00,VLR_011->VLR_012,23.0,29.0,23.602460317460316,23.953892,6.0,0.6024603174603165,0.9538917541503906
2026-02-21 18:53:00,VLR_005->VLR_006,24.0,30.0,28.85876575171354,27.183071,6.0,4.858765751713541,3.1830711364746094
2026-02-21 18:54:00,VLR_010->VLR_011,23.0,26.0,26.545653081286595,25.223335,3.0,3.545653081286595,2.2233352661132812
2026-02-21 18:54:00,VLR_012->VLR_010,21.0,25.0,24.518147212657322,25.354416,4.0,3.518147212657322,4.3544158935546875
2026-02-21 18:54:00,VLR_030->VLR_005,29.0,23.0,23.401179247348946,23.864431,6.0,5.598820752651054,5.135568618774414
2026-02-21 18:55:00,VLR_002->VLR_003,28.0,28.0,24.8375,25.61703,0.0,3.1625000000000014,2.3829708099365234
2026-02-21 18:55:00,VLR_012->VLR_010,20.0,21.0,24.30629117441616,24.691053,1.0,4.30629117441616,4.69105339050293
2026-02-21 18:56:00,VLR_012->VLR_010,27.0,20.0,24.388465472737945,24.060362,7.0,2.611534527262055,2.939638137817383
2026-02-21 18:57:00,VLR_002->VLR_030,21.0,27.0,24.651922846112434,24.851952,6.0,3.6519228461124342,3.8519515991210938
2026-02-21 18:58:00,VLR_008->VLR_009,32.0,30.0,27.763774254651622,27.30857,2.0,4.236225745348378,4.691429138183594
2026-02-21 18:58:00,VLR_002->VLR_030,28.0,21.0,23.581921705399164,24.116356,7.0,4.418078294600836,3.8836441040039062
2026-02-21 18:59:00,VLR_002->VLR_030,27.0,28.0,23.19791125541125,23.751284,1.0,3.802088744588751,3.248716354370117
2026-02-21 18:59:00,VLR_009->VLR_010,29.0,22.0,24.789564354434475,24.53376,7.0,4.210435645565525,4.466239929199219
2026-02-21 19:00:00,VLR_003->VLR_004,27.0,33.0,27.00680976277332,28.168036,6.0,0.006809762773318795,1.1680355072021484
2026-02-21 19:00:00,VLR_012->VLR_010,30.0,27.0,23.595569902039873,24.376795,3.0,6.404430097960127,5.623205184936523
2026-02-21 19:01:00,VLR_005->VLR_006,33.0,24.0,26.783953250693415,27.436815,9.0,6.216046749306585,5.56318473815918
2026-02-21 19:02:00,VLR_002->VLR_030,20.0,27.0,24.68553802829407,24.466587,7.0,4.685538028294069,4.466587066650391
2026-02-21 19:06:00,VLR_011->VLR_012,29.0,23.0,23.98393318034203,24.443216,6.0,5.0160668196579685,4.556783676147461
2026-02-21 19:07:00,VLR_001->VLR_002,28.0,26.0,23.452185162248096,24.838669,2.0,4.547814837751904,3.1613311767578125
2026-02-21 19:09:00,VLR_005->VLR_006,29.0,33.0,29.55108699212191,28.706957,4.0,0.5510869921219097,0.2930431365966797
2026-02-21 19:09:00,VLR_007->VLR_008,28.0,25.0,26.038504797091555,25.9204,3.0,1.961495202908445,2.079599380493164
2026-02-21 19:09:00,VLR_009->VLR_010,25.0,29.0,25.58534920634921,24.862528,4.0,0.5853492063492105,0.13747215270996094
2026-02-21 19:10:00,VLR_002->VLR_003,27.0,28.0,26.46902380952381,25.783083,1.0,0.5309761904761885,1.2169170379638672
2026-02-21 19:12:00,VLR_030->VLR_005,23.0,29.0,23.690440170940175,24.2603,6.0,0.6904401709401746,1.2602996826171875
2026-02-21 19:12:00,VLR_002->VLR_030,26.0,20.0,25.310964984983787,24.189827,6.0,0.6890350150162128,1.8101730346679688
2026-02-21 19:15:00,VLR_001->VLR_002,21.0,28.0,23.97703174603175,24.33522,7.0,2.9770317460317486,3.3352203369140625
2026-02-21 19:15:00,VLR_001->VLR_002,25.0,21.0,23.867034368846152,24.406319,4.0,1.1329656311538479,0.5936813354492188
2026-02-21 19:16:00,VLR_020->VLR_021,28.0,32.0,27.845082445099337,28.140059,4.0,0.1549175549006634,0.1400585174560547
2026-02-21 19:17:00,VLR_007->VLR_008,23.0,28.0,26.78397023809524,25.58706,5.0,3.7839702380952396,2.5870609283447266
2026-02-21 19:20:00,VLR_021->VLR_022,25.0,23.0,28.118015153015154,26.726377,2.0,3.118015153015154,1.7263774871826172
2026-02-21 19:22:00,VLR_020->VLR_021,23.0,28.0,27.41936273356565,27.35251,5.0,4.419362733565649,4.352510452270508
2026-02-21 19:23:00,VLR_020->VLR_021,27.0,23.0,26.205469384595826,26.76483,4.0,0.7945306154041738,0.2351703643798828
2026-02-21 19:23:00,VLR_009->VLR_010,25.0,25.0,24.98365044339956,24.646454,0.0,0.016349556600438575,0.353546142578125
2026-02-21 19:24:00,VLR_004->VLR_005,29.0,24.0,27.212079921076942,28.563509,5.0,1.787920078923058,0.4364910125732422
2026-02-21 19:24:00,VLR_002->VLR_030,23.0,26.0,23.99279372549833,24.482485,3.0,0.9927937254983306,1.4824848175048828
2026-02-21 19:26:00,VLR_008->VLR_009,27.0,32.0,27.847620663898695,27.903677,5.0,0.8476206638986952,0.9036769866943359
2026-02-21 19:26:00,VLR_021->VLR_022,33.0,25.0,25.197454059177627,25.416988,8.0,7.802545940822373,7.583011627197266
2026-02-21 19:29:00,VLR_005->VLR_006,25.0,29.0,27.14326781205138,27.27617,4.0,2.1432678120513806,2.2761707305908203
2026-02-21 19:32:00,VLR_010->VLR_011,25.0,23.0,25.15948989431241,24.680292,2.0,0.15948989431241145,0.31970787048339844
2026-02-21 19:32:00,VLR_004->VLR_005,31.0,29.0,28.497442498568944,27.623203,2.0,2.502557501431056,3.3767967224121094
2026-02-21 19:32:00,VLR_005->VLR_006,27.0,25.0,27.438230562127035,28.647795,2.0,0.4382305621270355,1.6477947235107422
2026-02-21 19:32:00,VLR_002->VLR_030,23.0,23.0,23.714111802645874,24.236124,0.0,0.7141118026458741,1.236124038696289
2026-02-21 19:34:00,VLR_030->VLR_005,26.0,23.0,23.09111899838173,23.785788,3.0,2.908881001618269,2.214212417602539
2026-02-21 19:35:00,VLR_003->VLR_004,26.0,27.0,27.16774163292562,29.198748,1.0,1.167741632925619,3.1987476348876953
2026-02-21 19:35:00,VLR_009->VLR_010,30.0,25.0,24.244737221155916,25.02892,5.0,5.755262778844084,4.971080780029297
2026-02-21 19:35:00,VLR_010->VLR_011,21.0,25.0,23.890705372474756,24.372599,4.0,2.8907053724747556,3.372598648071289
2026-02-21 19:36:00,VLR_009->VLR_010,26.0,30.0,25.696960317460317,25.676546,4.0,0.3030396825396835,0.3234539031982422
2026-02-21 19:37:00,VLR_010->VLR_011,21.0,21.0,24.231534504518745,24.375385,0.0,3.231534504518745,3.375385284423828
2026-02-21 19:37:00,VLR_030->VLR_005,21.0,26.0,26.6329223406208,25.077824,5.0,5.6329223406208015,4.077823638916016
2026-02-21 19:39:00,VLR_011->VLR_012,28.0,29.0,24.979109612609612,25.004705,1.0,3.020890387390388,2.9952945709228516
2026-02-21 19:39:00,VLR_030->VLR_005,26.0,21.0,25.43459559279223,24.51,5.0,0.5654044072077689,1.489999771118164
2026-02-21 19:39:00,VLR_007->VLR_008,29.0,23.0,25.32762273724211,25.0806,6.0,3.672377262757891,3.9193992614746094
2026-02-21 19:39:00,VLR_011->VLR_012,24.0,28.0,24.460982739482738,25.008564,4.0,0.4609827394827377,1.0085639953613281
2026-02-21 19:42:00,VLR_012->VLR_010,27.0,30.0,23.538095238095238,24.287954,3.0,3.461904761904762,2.712045669555664
2026-02-21 19:43:00,VLR_002->VLR_003,24.0,27.0,25.37014424179936,26.317852,3.0,1.370144241799359,2.317852020263672
2026-02-21 19:44:00,VLR_021->VLR_022,26.0,33.0,28.81097515947058,29.02327,7.0,2.81097515947058,3.0232696533203125
2026-02-21 19:45:00,VLR_003->VLR_004,25.0,26.0,28.375939798752917,28.813232,1.0,3.375939798752917,3.813232421875
2026-02-21 19:45:00,VLR_012->VLR_010,24.0,27.0,24.588415389033884,25.196703,3.0,0.5884153890338837,1.1967029571533203
2026-02-21 19:46:00,VLR_002->VLR_003,21.0,24.0,25.422913059301106,25.614134,3.0,4.422913059301106,4.614133834838867
2026-02-21 19:46:00,VLR_030->VLR_005,29.0,26.0,24.780326460246542,24.739029,3.0,4.219673539753458,4.2609710693359375
2026-02-21 19:47:00,VLR_008->VLR_009,27.0,27.0,27.941233696417676,28.594587,0.0,0.941233696417676,1.5945873260498047
2026-02-21 19:49:00,VLR_005->VLR_006,26.0,27.0,29.662800855843617,28.208899,1.0,3.662800855843617,2.2088985443115234
2026-02-21 19:53:00,VLR_020->VLR_021,26.0,27.0,26.036668323343324,26.34784,1.0,0.03666832334332426,0.34783935546875
2026-02-21 19:53:00,VLR_004->VLR_005,28.0,31.0,28.779947488359984,28.470255,3.0,0.7799474883599835,0.47025489807128906
2026-02-21 19:53:00,VLR_003->VLR_004,28.0,25.0,27.9527572283281,27.510117,3.0,0.047242771671900385,0.4898834228515625
2026-02-21 19:53:00,VLR_002->VLR_003,22.0,21.0,25.615507352124304,24.529726,1.0,3.615507352124304,2.529726028442383
2026-02-21 19:54:00,VLR_008->VLR_009,25.0,27.0,28.624714447385344,28.442652,2.0,3.624714447385344,3.4426517486572266
2026-02-21 19:55:00,VLR_002->VLR_003,22.0,22.0,24.872210982094757,24.714718,0.0,2.8722109820947566,2.7147178649902344
2026-02-21 19:57:00,VLR_010->VLR_011,22.0,21.0,23.093827143409303,23.984684,1.0,1.0938271434093032,1.9846839904785156
2026-02-21 19:57:00,VLR_021->VLR_022,29.0,26.0,27.261468558261654,27.264364,3.0,1.7385314417383455,1.735635757446289
2026-02-21 20:01:00,VLR_002->VLR_030,21.0,23.0,23.874193899229034,25.32785,2.0,2.8741938992290343,4.327850341796875
2026-02-21 20:03:00,VLR_008->VLR_009,24.0,25.0,26.376658815560962,27.894766,1.0,2.376658815560962,3.894765853881836
2026-02-21 20:06:00,VLR_002->VLR_003,19.0,22.0,23.1858825235244,25.22594,3.0,4.185882523524398,6.225940704345703
2026-02-21 20:09:00,VLR_002->VLR_003,23.0,19.0,23.00964335151446,24.503635,4.0,0.009643351514458942,1.5036354064941406
2026-02-21 20:10:00,VLR_009->VLR_010,26.0,26.0,26.901422626341304,26.384254,0.0,0.9014226263413043,0.38425445556640625
2026-02-21 20:10:00,VLR_012->VLR_010,23.0,24.0,26.896658420559092,26.51863,1.0,3.896658420559092,3.5186290740966797
2026-02-21 20:11:00,VLR_005->VLR_006,30.0,26.0,28.027293903216467,26.68814,4.0,1.9727060967835328,3.311859130859375
2026-02-21 20:14:00,VLR_011->VLR_012,26.0,24.0,26.026716320590317,26.822487,2.0,0.026716320590317366,0.8224868774414062
2026-02-21 20:16:00,VLR_011->VLR_012,21.0,26.0,27.247877291895623,26.340286,5.0,6.247877291895623,5.3402862548828125
2026-02-21 20:16:00,VLR_020->VLR_021,29.0,26.0,28.953714073388998,26.238256,3.0,0.04628592661100228,2.7617435455322266
2026-02-21 20:16:00,VLR_021->VLR_022,27.0,29.0,26.10222162315854,28.179443,2.0,0.8977783768414582,1.179443359375
2026-02-21 20:17:00,VLR_010->VLR_011,27.0,22.0,25.673764142952365,24.235207,5.0,1.3262358570476351,2.7647933959960938
2026-02-21 20:18:00,VLR_010->VLR_011,26.0,27.0,25.663176290962,25.149397,1.0,0.33682370903800063,0.8506031036376953
2026-02-21 20:18:00,VLR_011->VLR_012,29.0,21.0,23.576461959711896,24.788073,8.0,5.423538040288104,4.21192741394043
2026-02-21 20:19:00,VLR_001->VLR_002,27.0,25.0,24.344166836564217,26.09035,2.0,2.6558331634357835,0.9096508026123047
2026-02-21 20:21:00,VLR_004->VLR_005,32.0,28.0,27.00369493432234,28.62036,4.0,4.99630506567766,3.379640579223633
2026-02-21 20:22:00,VLR_003->VLR_004,24.0,28.0,29.229610935590898,28.456781,4.0,5.229610935590898,4.456781387329102
2026-02-21 20:22:00,VLR_008->VLR_009,25.0,24.0,28.566990920078958,26.84662,1.0,3.5669909200789576,1.8466205596923828
2026-02-21 20:24:00,VLR_008->VLR_009,24.0,25.0,27.71528178275691,26.718237,1.0,3.715281782756911,2.7182369232177734
2026-02-21 20:25:00,VLR_030->VLR_005,28.0,29.0,26.544961213146912,27.273024,1.0,1.4550387868530876,0.7269763946533203
2026-02-21 20:26:00,VLR_010->VLR_011,27.0,26.0,24.679166281300976,25.230152,1.0,2.320833718699024,1.7698478698730469
2026-02-21 20:29:00,VLR_009->VLR_010,30.0,26.0,25.41518144605466,26.983961,4.0,4.58481855394534,3.0160388946533203
2026-02-21 20:29:00,VLR_010->VLR_011,21.0,27.0,26.04623162346312,25.579487,6.0,5.046231623463122,4.579486846923828
2026-02-21 20:29:00,VLR_004->VLR_005,25.0,32.0,27.041108325258445,29.282408,7.0,2.0411083252584454,4.282407760620117
2026-02-21 20:30:00,VLR_007->VLR_008,25.0,29.0,26.149244787525856,27.69024,4.0,1.1492447875258556,2.6902408599853516
2026-02-21 20:30:00,VLR_002->VLR_030,27.0,21.0,23.99316600501834,24.638107,6.0,3.0068339949816583,2.3618927001953125
2026-02-21 20:31:00,VLR_010->VLR_011,26.0,21.0,23.329335046365944,24.745195,5.0,2.6706649536340556,1.2548046112060547
2026-02-21 20:31:00,VLR_012->VLR_010,28.0,23.0,23.737234292535913,25.439201,5.0,4.262765707464087,2.5607986450195312
2026-02-21 20:32:00,VLR_002->VLR_003,23.0,23.0,27.088426331812048,25.448605,0.0,4.088426331812048,2.4486045837402344
2026-02-21 20:33:00,VLR_020->VLR_021,24.0,29.0,27.357172713849845,27.810585,5.0,3.3571727138498453,3.8105850219726562
